symbol,event_time,log_ret_1,log_ret_5,log_ret_10,log_ret_21,log_ret_63,log_ret_126,log_ret_252,excess_log_ret_5,excess_log_ret_21,excess_log_ret_63,excess_log_ret_126,vol_20,vol_63,downside_vol_20,return_to_vol_21,return_to_vol_63,beta_63,corr_63,residual_log_ret_21,residual_log_ret_63,distance_to_63d_high,distance_to_63d_low,ma_20_50,ma_50_200,volume_z_20,dollar_volume_z_20,amihud_20,gap_pct,intraday_ret,benchmark_log_ret_21,benchmark_vol_20,expected_score
DE,2021-04-27 13:30:00+00:00,0.0050076393156635035,0.0321300361861363,0.009697536538959106,0.029138023370213872,0.25841824781853795,0.4730012700620936,1.0207255864801574,0.01954258998432401,-0.02364603461918513,0.17083424629460442,0.2763848672529887,0.18153181165864543,0.34053092249888817,0.16922617548187466,0.16051194060138263,0.7588686687311977,1.0922463587406788,0.49191875864875645,-0.02851517176826402,0.16275494107008348,-0.0018534916358029507,0.3653601248025553,0.040292361430920964,0.3479348321316116,-1.3401961546042707,-1.5940551918018604,1.690625827668106e-11,0.0027597562911312323,0.0022542211046134852,0.052784057989399,0.1020457746588902,0.0024243525111238445
MCD,2021-05-04 13:30:00+00:00,-0.007243001946000582,-0.004777901477679869,0.003641195488014226,0.021655720495842523,0.11489235248456886,0.10549012264726798,0.275969094291745,-0.0004949706359429484,-0.0011892655335570268,0.02573484647371682,-0.14461097662914923,0.11087027951152799,0.15760457486366872,0.055219222651125034,0.1953248480228718,0.7289912274688293,0.47013946814830565,0.39718541515187744,0.010915390914125146,0.07297589002719751,-0.00940359045171002,0.1416714663062557,0.04130458863719211,0.04366221535986847,0.28684119573346517,0.36906455934999,1.1661083638442893e-11,-0.003948010209020025,-0.0032817809177263513,0.02284498602939955,0.09582532968293515,0.002200159317568234
SCHW,2021-05-11 13:30:00+00:00,-0.006632298843721074,0.007674960549212351,0.01411589107135125,0.042221216842946774,0.23053036249926961,0.5478551221794765,0.6908052009091534,0.010925915801575314,0.035794393756194864,0.16728814070324116,0.37159747165334256,0.30217000576266023,0.28282120721668075,0.16010878950601767,0.1397266970174051,0.8151098878615952,0.7722064081612139,0.37006658297061507,0.03725838287123852,0.18169431356202365,-0.015609908479714885,0.2721541253323223,0.025795643161336423,0.321340214760931,-1.2634429115745531,-1.297987987133099,3.258997465465665e-11,-0.01308010232067125,0.006555495176189474,0.006426823086751909,0.11080561360482509,0.016218044057019702
AMAT,2021-05-19 13:30:00+00:00,0.024249818437562354,0.0828243360496419,-0.04305021609703363,-0.02991655018497852,0.09742238544359516,0.5210404091942227,0.8230201116949529,0.06949892271852853,-0.026718441894222345,0.04374122732640373,0.38740194157837493,0.47265100860741055,0.5633913970196694,0.37918076030488507,-0.0632952212947197,0.17292132247485117,2.8335028947765126,0.7461292612356446,-0.020854701085312136,-0.05468333147642243,-0.12757761746045315,0.180923432675816,0.006614050808232408,0.39109499784032864,0.16125828759673128,0.265964567585858,1.674104151056829e-11,-0.02783044488370523,0.05387607652468129,-0.003198108290756174,0.14297257723774945,-0.0018363728654854294
CVX,2021-05-26 13:30:00+00:00,0.0024041255297140296,0.00887532484979392,-0.018570226816059687,0.025898679264936497,0.029312446613094956,0.1605581219622234,0.15843754392350817,-0.01073350623914937,0.022075402668561672,-0.06572973778239444,-0.006538473269640299,0.30101378687330727,0.25898962098066663,0.19803075566264058,0.08603818294820134,0.11318000506006033,0.7165154029243836,0.3848604868159685,0.023159242693993623,-0.03878674243385269,-0.0552659171364146,0.05394513592748451,0.01844324827213306,0.17175548911439908,-0.6515641510351262,-0.6494707839142655,1.6237415451937182e-11,0.006257927076145142,-0.0038269604797501744,0.003823276596374825,0.14418745207289044,0.002200159317568234
LRCX,2021-06-03 13:30:00+00:00,-0.020564796029002075,-0.0035482057360498587,0.05426297619464915,0.04749424546620684,0.18664831082263955,0.3121162185505111,0.8085650626760743,-0.0030290756524085083,0.039907168111736446,0.07727970322785094,0.16924940304656522,0.48600970043165276,0.49816052649801473,0.411481245129613,0.09772283438792376,0.3746750312288812,2.958975836104387,0.7318158545503647,0.025044266907674143,-0.13697075627872274,-0.04823362084984484,0.2680281835038574,-0.007444382361451618,0.27057724612677636,-0.7340270806891064,-0.6812112250301118,2.3781517290776595e-11,-0.016086605855932024,-0.004337959897122379,0.007587077354470395,0.13901338309815556,0.0015428991898820512
RTX,2021-06-10 13:30:00+00:00,-0.006776009824402962,-0.004860754167046011,0.020029217443621405,0.051438973843175084,0.1417221571755265,0.18178047624511517,0.28217849288900787,-0.016223945796391526,0.02923774960699621,0.06479915051344598,0.03896284820975815,0.15507666840473705,0.18608287973601603,0.07088751850212197,0.33170027685224507,0.7616077168226262,0.9160990959193469,0.5650335250138724,0.031100452392108926,0.07125306031699663,-0.01341533002954165,0.18091725862808183,0.05153504650524554,0.170595989082029,-0.5108370628313647,-0.4598916512831903,1.6905382479771973e-11,0.010692059522625419,-0.017260612461538427,0.022201224236178874,0.09727960607408881,0.0020686340435400095
ADBE,2021-06-18 13:30:00+00:00,0.025481554795461214,0.04396970862830418,0.11430164177432722,0.16310468752910534,0.24769146152397692,0.14366820538314773,0.29652015185399083,0.06278226088425942,0.149719560368772,0.18056951168980095,0.017918342822104805,0.2548991187161585,0.24291335489416677,0.1111222577779072,0.6398793701234003,1.0196700038657482,1.2420372903744588,0.5845963495206404,0.14647986045956732,0.16432349682728664,0.0,0.2541077165848822,0.02128892195961063,0.04703848136842903,3.5453406876272147,2.802370109258561,1.1246898996333706e-11,0.03373483226049756,-0.007667195855022624,0.013385127160333354,0.07804678715343187,0.003116581138567986
CSCO,2021-06-25 13:30:00+00:00,0.00529108363941555,0.018834436970428747,-0.03171912196185778,0.0028310151835819752,0.01642130480167836,0.1938553873343567,0.1921324296946727,-0.0086816619759853,-0.018461379834222136,-0.06147842480189958,0.03773778398272132,0.15949434689082775,0.164432453877025,0.08556545554815365,0.017749940601467062,0.0998665677881293,1.1102145949759241,0.7479816706288476,-0.0208081125271768,-0.07006411194889192,-0.035798611039376094,0.04634186011453578,0.013975817434596083,0.15068316446785235,-0.019011847707037496,0.07135741660711487,9.627291160584737e-12,-0.00018941691779639225,0.0054955640135532224,0.02129239501780411,0.0890006588616171,0.0015428991898820512
LLY,2021-07-02 13:30:00+00:00,0.012169849683948186,0.0161148397019808,0.06813525881219284,0.1434230149279676,0.23979830093423438,0.3347754375550025,0.37464120336554174,-0.0005250527015201456,0.1049715974230212,0.17091482004541803,0.17927438980775712,0.496027704034756,0.3104518697544246,0.17034697682253463,0.289143154225753,0.7724169969532506,0.7438700121838375,0.25544027087692467,0.11482015852007729,0.18855794516620542,0.0,0.3015449154421055,0.09309421984758015,0.1509258052372202,-0.6131590437401638,-0.7558178064603637,2.03381706351952e-11,0.00363430676679255,0.008578719160007964,0.038451417504946406,0.08671334833006963,0.005472861061907878
PM,2021-07-12 13:30:00+00:00,-0.00858812231418149,-0.01760155137260533,-0.004959859958210799,0.022265438296027007,0.08749459093281864,0.19604578095424507,0.3561231828444411,-0.025271029142746926,-0.012492265349715481,0.024108839964145368,0.052267574852439935,0.12317862860308455,0.13531904683016016,0.07549290916564465,0.1807573160095196,0.6465800120705378,0.5109423069411843,0.4122743795919777,0.0045062570112933305,0.05510812910568531,-0.01744754895153411,0.0987704119202879,0.018810533587820588,0.1498071805548884,-0.27149963267244864,-0.10541031062656803,1.5569476189126768e-11,-0.005130863690237963,-0.003438126604889402,0.03475770364574249,0.09844621661048111,0.002200159317568234
ABT,2021-07-20 13:30:00+00:00,-0.0005055409418677215,0.004473532422140103,0.0030419395343299627,0.07717564604054772,-0.0068400346474559726,0.060741482359085275,0.19573694462079327,0.015168327766040157,0.039435077073488145,-0.054767622484092726,-0.07559438966232612,0.14407819250887158,0.24985662781850632,0.05816136727548775,0.5356511259384077,-0.027375838324467078,0.4545385830562627,0.20897249643533136,0.0600211012985233,-0.028624972512025414,-0.0349636359838682,0.1265902617984065,0.017945698987086756,0.003538406112952419,-0.5113197693809193,-0.41374427471622954,1.2657932837041292e-11,-0.0021048944066941466,0.0016028550697886335,0.03774056896705957,0.10632716949617882,0.003761372222366418
COST,2021-07-27 13:30:00+00:00,0.0026192988625579616,0.01927319089273727,0.041574406985829704,0.07289062052839679,0.1386046640455847,0.15480487428997058,0.2927789597249566,0.0007434121708680408,0.044136371785882034,0.084734743688891,0.013350952409343364,0.11346922933265455,0.15355043395983156,0.05889386563975099,0.6423822648403243,0.9026654010098295,0.7391100545352314,0.5443796414793067,0.0516380661721971,0.09878886427294024,0.0,0.1505965866466612,0.03828545494132163,0.07070558701414442,-0.2906709199646146,-0.03697367482074095,9.33564759672271e-12,0.001819395135875812,0.0008018781537464381,0.028754248742514754,0.11314559160163795,0.0015620183071691676
KO,2021-08-03 13:30:00+00:00,0.0007027987894918653,-0.0059554660457799,0.019335599584953123,0.049334975549788496,0.0575803973031368,0.1664389128641437,0.23817319367043543,-0.010824440243094813,0.03235164501345977,-0.005441428092608724,0.014259581457546133,0.12110722153223849,0.11354494664799915,0.0715782906666033,0.4073660920100923,0.507115455183064,0.573915594854662,0.5683572117472075,0.03958797730241805,0.021411188892310862,-0.005937767409840533,0.06201666065234335,0.014914966703258203,0.06053631291970207,-1.247231298469984,-1.4250871352476018,8.076344048883245e-12,0.0021095475436712086,-0.0014035408969932384,0.016983330536328722,0.11522694737908773,0.001036283453511209
PG,2021-08-10 13:30:00+00:00,0.0006332294386695025,-0.011739514641888604,0.010031597791301472,0.04299404006746954,0.04408866587180427,0.11312287855082737,0.08333897932318823,-0.015185376900743286,0.030234325042427734,-0.025629977035158902,-0.019837986152164255,0.13921456606081853,0.13355395597872588,0.07545242527184634,0.3088329137102419,0.3301187564884057,0.387567151956811,0.31359591193507314,0.03804879365543356,0.01706801000205863,-0.011670875399565683,0.08433527772674543,0.027745123343433375,0.02119161888445542,-0.9441849860471955,-1.0775379590614884,7.499352960458904e-12,-0.0018985770139826608,0.0025368233392195627,0.012759715025041807,0.10695958715280411,0.002200159317568234
AAPL,2021-08-18 13:30:00+00:00,-0.025831381421480337,0.003422560696644261,-0.002525406985777856,0.0029332729205888697,0.1617362045713726,0.12396265227034231,0.24266941749939974,0.013572987724601582,-0.016166157370419043,0.09151107815297177,5.63677347500402e-05,0.16918214398999426,0.18665315785970668,0.1302379762130971,0.01733795808121659,0.8665066609424187,1.336667437832718,0.6665103712143902,-0.02259631363055728,0.06786856477021005,-0.031497757807729676,0.18649296285271388,0.04110034567564935,0.08597809591247851,0.7178794552344397,0.789852645892619,6.817859151594488e-13,-0.002596258166925214,-0.022963967763327875,0.019099430291007913,0.08039292554303841,0.0023453120229728337
CMCSA,2021-08-25 13:30:00+00:00,-0.0008402518523120683,0.007594367928928314,0.006578372394938636,0.015588108270018441,0.0495125395637559,0.13865252084321078,0.33340864267647286,-0.01393817690348964,-0.006514088131538198,-0.022636300598119607,-0.028538503714154118,0.09424485112630727,0.13698107560181924,0.041057668025483246,0.1654001049789681,0.36145532765183164,0.8064810919103184,0.5377946393672649,-0.002236895217525268,-0.008674135830056488,-0.005351193671727317,0.07670559665921295,0.015652752329540442,0.07163531741805906,-0.9978450438302332,-1.2364138890524567,8.982188982185087e-12,-0.00033591692579471033,-0.0005041513667588537,0.02210219640155664,0.08022373936848781,0.0013129614329440336
JPM,2021-09-01 13:30:00+00:00,-0.0014386955934382328,-0.00748486122519143,0.026262626329640604,0.04370378162424515,-0.0338428671047355,0.07067954025343948,0.49488432559826734,-0.014392105191071813,0.019563315454123043,-0.11341808131613274,-0.11826428155274638,0.1841622299247828,0.21101645898953345,0.08172253794256207,0.23731131862431862,-0.16038022468386756,1.420542262875032,0.6293651286407477,0.009411229184081736,-0.14688282196935915,-0.0348448870084056,0.08675284674324946,0.02216225762185764,0.06440566502968914,-0.36196328645309683,-0.26308155606934885,7.313790589629712e-12,0.0016883165824399526,-0.003120709004745925,0.02414046617012211,0.07912263195316269,0.0018195771693148752
PEP,2021-09-09 13:30:00+00:00,-0.006337159742653142,-0.007070657605713571,0.010239898924370827,0.015213673991953947,0.060448572268136935,0.17023178442899312,0.15650207620242007,-0.0005026311795974792,0.0010870965068026095,-0.0011954238877986967,0.031664781610976966,0.13782756604061852,0.12381259808444185,0.08156670540983144,0.11038193903439023,0.4882263453264279,0.40630513787514616,0.30523942020924544,0.009473972979145597,0.035402299910824525,-0.013294187400903046,0.08248142301202521,0.011453368866422897,0.07445349933738132,0.1452958280576754,0.25994241560128,1.4234523885442745e-11,0.0010208629205070707,-0.00733050177808281,0.014126577485151337,0.08150955192702533,0.002476837297001059
XOM,2021-09-16 13:30:00+00:00,-0.010691418469546576,0.03148301841865431,0.03741645877124933,0.004668714066823121,-0.08981861739836905,0.011904891846951315,0.459723528207042,0.03551269712943794,-0.002361343757153911,-0.15113759902807722,-0.1281193188302998,0.29156942003576175,0.2731620354524493,0.12141403861837606,0.016012358450520944,-0.328810763361017,1.8846700850731484,0.6597954088243287,-0.008580625610360824,-0.20538466772302996,-0.12364885987320606,0.05860053095107354,-0.025751395268417188,0.04936899983461651,-0.2104649503448479,-0.020024108681043866,1.5101722773940554e-11,0.0007090167326806451,-0.011335448105127321,0.007030057823977032,0.07961857708012125,0.0018195771693148752
CAT,2021-09-24 13:30:00+00:00,0.0010166374982407689,-0.014776887442664588,-0.040769150450186586,-0.08723131976734955,-0.08907085130108783,-0.14375124517873594,0.3258489602691661,-0.020606654563173343,-0.07951936607765386,-0.13221534275546354,-0.2647954662366896,0.24938926581280899,0.2413020775024363,0.18280281813012692,-0.3497797689208692,-0.3691259197724418,1.8031980421027103,0.7443953801214163,-0.07332513997330352,-0.1668689138191352,-0.11206346622307362,0.03676789526623736,-0.019598189911193442,-0.01775589379776954,-0.7865427289404672,-1.2132009805458321,1.7153665105293526e-11,-0.004933477949528808,0.005980135264301856,-0.007711953689695683,0.11047027896334125,0.002510931561084753
ISRG,2021-10-01 13:30:00+00:00,0.01532234318771497,-0.03296237859919948,-0.027137063016107632,-0.05136708253319178,0.07328992369563192,0.27611966556099254,0.3512133568831226,-0.010659336919997209,-0.014444843198413437,0.06908836632395943,0.2030346273005037,0.2516635907839982,0.21535290111438624,0.2346204985378764,-0.20411010735867602,0.3403247567893383,0.8260170332107841,0.4304326743945418,-0.020868683938379658,0.0698193657406181,-0.06748817407318863,0.08293369839696951,0.007982754133533554,0.18213839630955952,0.9932182344185176,1.0432219332826735,1.7072195711337373e-11,-0.00015084582801450086,0.015593530187240079,-0.03692223933477834,0.13871780147932727,0.002200159317568234
NVDA,2021-10-08 13:30:00+00:00,-0.011645570243240755,0.004281522118929182,-0.058275389928586385,-0.06261364125968294,0.015583706800089026,0.314960210537619,0.4100153765241701,-0.00412651431500155,-0.040667464784951424,0.010643590764627398,0.24663434353348412,0.3737505272790396,0.3563308025928915,0.25082959276666583,-0.1675279008046349,0.04373381893086979,1.6016779142830029,0.5157474621898077,-0.027462935097148262,0.0076712320520948285,-0.08807973058830332,0.14722049821592953,0.0074307690065775756,0.26140105984903017,-1.6460727335641043,-2.0830796270831478,3.239428256321494e-12,0.001233382752886314,-0.01279562390392941,-0.021946176474731516,0.15315469435969115,0.001898617657465886
VZ,2021-10-15 13:30:00+00:00,0.006718643764771048,-0.018387112253410276,-0.026295633747352554,-0.028686937537066193,-0.054261730257056495,-0.0877446265331221,-0.062448249776580145,-0.03670333047223506,-0.0290866579919431,-0.10563338582423443,-0.16565177333851633,0.12426763664862703,0.09376260988543217,0.1145229167489783,-0.2308480173174931,-0.5787139492315593,0.36762657347150396,0.45348852858600747,-0.02883388539823906,-0.07314731596677643,-0.05888316693843931,0.018313172808562816,-0.013735461113562497,-0.01857146872733506,0.8562655985388976,0.9853977511028195,5.88087625018854e-12,0.003081814396034277,0.003648206990739089,0.0003997204548769062,0.16193338939801458,0.001898617657465886
BMY,2021-10-25 13:30:00+00:00,0.0036392144809815896,0.015163724190908834,0.006769048510282261,-0.032892725989142946,-0.14670166220655556,-0.1164104208015555,-0.008156203030675435,-0.0030794134636766834,-0.058601682000325006,-0.18680086092959858,-0.2103795398812922,0.18566214656796728,0.15861915674409074,0.1640517210048196,-0.17716441718022236,-0.9248672431365755,0.6085402157876704,0.4257077250655885,-0.0485376596278634,-0.17110363725038882,-0.15912422956168015,0.015279276787009577,-0.05762967822183718,-0.020194450862109914,-0.34881874061556084,-0.35995438313611183,1.501887282980963e-11,0.0020833418327070863,0.001559254170054869,0.02570895601118206,0.14292965548384,0.002200159317568234
INTC,2021-11-01 13:30:00+00:00,0.011161889912736811,0.002829420221943657,-0.09466773732037481,-0.08340580146538423,-0.08063485366793932,-0.12569541265448603,0.13836538227131445,-0.007386733182719318,-0.14163395256043154,-0.1260812315983304,-0.23416361598062263,0.4937940669732247,0.30198509653039346,0.689131752414038,-0.16890806723667418,-0.26701600375111156,1.0543722277866148,0.3876241121387759,-0.14479994685536487,-0.12855225241123822,-0.11517852362002068,0.03466267142091484,-0.01804946829380949,-0.061377607921805355,-0.20628829994916892,-0.11218370133989998,8.133074424274634e-12,0.008163238623348779,0.0030363908205057744,0.05822815109504731,0.08820313800389344,0.002200159317568234
NKE,2021-11-08 14:30:00+00:00,-0.032405193838465074,0.0326481579036173,0.04541493549118769,0.11958868545592694,-0.0007922505603543684,0.22943025749714518,0.29529055358980205,0.013496788068490417,0.05061720095968347,-0.06194413606701765,0.09855972908351873,0.21969929022256998,0.23740285719237272,0.18728835513842934,0.5443289567971551,-0.0033371568047826415,0.8552257264807561,0.39942308953592,0.06060249752117091,-0.05309091626845849,-0.031885771325414924,0.1832954103957487,0.031095782262972937,0.07741118401670799,1.8366496061796662,1.79910071317961,1.3939497354068803e-11,-0.0065350941382994465,-0.025517436033764107,0.06897148449624346,0.07167128369894775,0.002476837297001059
USB,2021-11-15 14:30:00+00:00,-0.000661148373168885,-0.0037966667934377085,-0.005278677852384117,0.003811523987559351,0.07079291127058474,0.008538836793802407,0.36529625859226966,-0.00040525990602802153,-0.04345233540244964,0.01609927360172181,-0.12454821979480579,0.20969300448336572,0.21702362766283195,0.18742190935500821,0.01817668642284968,0.32619909653601703,0.7912390129853838,0.40935691008782754,-0.033585485466071326,0.027517171384893423,-0.036340387572523225,0.10090071801628997,0.023201507646009256,0.05936608791914866,-0.823083320121972,-0.9694118409741767,4.40464732927205e-11,0.004297736415406428,-0.004937446434806425,0.04726385939000899,0.06832249364354662,0.008781143989039737
BKNG,2021-11-23 14:30:00+00:00,0.01897326443944891,-0.016605501828399483,-0.12324634985400618,-0.030228717765988122,0.033593290674035714,-0.0025041713682201205,0.14761533746963806,-0.01442458726856799,-0.05783251128093703,-0.012007505162399568,-0.12025380736653091,0.36520192269062607,0.27367609496467504,0.15709282851335254,-0.08277261396456505,0.12274835578303539,0.7630583552714454,0.30249911082186703,-0.05129202304475762,-0.0012027775959835701,-0.11595414883334998,0.02825453858453786,0.004803055996076999,0.050193839130170614,-0.825962035185443,-0.8927301785613122,1.7133980126705552e-11,0.006577820877808449,0.012494393826599337,0.027603793514948904,0.06802678474419155,0.002476837297001059
HON,2021-12-01 14:30:00+00:00,-0.01404196641218558,-0.07986545389425004,-0.10442246806561517,-0.092810641021571,-0.13748403811533727,-0.13089032801351674,-0.016489895080068706,-0.041433102303454206,-0.07176592954106109,-0.13774523839509634,-0.21072674250467305,0.1701025029601562,0.16695434324552383,0.1299453634981037,-0.5456159633542277,-0.823482848320709,0.9179853569663613,0.6952281402905809,-0.07349190404088103,-0.1377238161473916,-0.13286655714705908,0.0,0.002377128865946654,-0.011192580512729755,0.6052889580157824,0.615575905728621,1.7596344884776777e-11,0.016861183809870894,-0.030294225155939936,-0.021044711480509903,0.13425706988275363,0.0015428991898820512
NEE,2021-12-08 14:30:00+00:00,-0.0009960341350572222,0.02784196150238838,0.038313313689188,0.06996216145594314,0.05529303607125957,0.2149214749285191,0.22311708399296482,-0.01344332547826621,0.06887295579092534,0.007178522384729824,0.10516296508605372,0.181188186326553,0.1899227933111049,0.11486797924581575,0.38612981825344445,0.29113428202736186,0.6794078976800819,0.49568575718792457,0.06922214652493217,0.02260365547959487,-0.0009955382577087057,0.17406524467190465,0.03777824666681795,0.07575674847860703,-0.6622474638971558,-0.6181701895383765,1.6306410133217136e-11,0.0032075059502958414,-0.004189606021760328,0.0010892056650178006,0.16991791297327272,0.001898617657465886
UNH,2021-12-15 14:30:00+00:00,0.030643978773976954,0.0530002283762947,0.10997064560362979,0.09553699869172316,0.1738582257002017,0.22890291149064268,0.3892924894567411,0.05057082808608371,0.08862698584908468,0.11928463301267733,0.11301033717341014,0.23321402582905787,0.21483837001305658,0.16284637374364752,0.4096537433891315,0.809251278948149,0.9166304503092362,0.6113850339057502,0.08920307050813285,0.1238344088600434,0.0,0.28160088285777407,0.02432489925003445,0.08963047476908259,0.6224925209677437,1.0677174965929481,8.203723136090348e-12,0.0023776748452011276,0.02867248981303594,0.00691001284263848,0.18375443669200886,0.0020686340435400095
BAC,2021-12-23 14:30:00+00:00,0.0031569237826345464,-0.012972542551033861,-0.0015745892375922388,-0.062238163057831475,0.0574939962968779,0.07502203791209983,0.40989561120191365,-0.02545310514064969,-0.07092473018024359,-0.004505320351665176,-0.030121770190818964,0.29710433762386584,0.24897316370284595,0.17203501176335684,-0.20948251229042977,0.23092447170530414,0.8949816552236103,0.5219615516198569,-0.07001248127925887,0.0020057452600320824,-0.0772420341155684,0.05144411989625852,-0.033067270384058434,0.10223865446934854,-1.0270135596397136,-1.3609189325790914,6.8014599332359235e-12,0.009033687236219778,-0.005819206232750895,0.008686567122412114,0.20812767418309555,0.002581057347197048
GS,2021-12-31 14:30:00+00:00,-0.007733805171866948,-0.006488115889738744,-0.03800874685778144,0.01599425673403676,0.01195130259167243,0.032286332200099466,0.3894116885891359,-0.015530841485238867,-0.04016738757467131,-0.08139378133157305,-0.0652603090948185,0.2643905215008215,0.24995973889127904,0.19231429965232358,0.06049481896417783,0.04781291036982038,1.014935457211498,0.5555664567492986,-0.04100618741017138,-0.08278793283841236,-0.09267738199775755,0.0294394132290976,-0.02049475345801055,0.05128301795409951,-0.613931926433602,-0.7415795511193212,1.4146708089679071e-11,-0.0013488920789997971,-0.006363668069666151,0.05616164430870807,0.16436211794403371,0.0015428991898820512
MSFT,2022-01-07 14:30:00+00:00,0.0005096765749295074,-0.06854287073453857,-0.06368425452701842,-0.06452057057855054,0.06488165393824818,0.12808837454951227,0.3659689305677718,-0.05009490794873006,-0.060948965120795506,-0.0016074307652580444,0.056659173810544416,0.29678788209261253,0.2342587520671447,0.19640409570753092,-0.21739624314720815,0.2769657627120433,1.2115090928400847,0.7190691412847816,-0.06019353809044305,-0.015670476754664195,-0.08472501120145881,0.07420994181894947,-0.005133954313232936,0.15138707000937024,0.34522226107124365,0.3430067631370186,1.5518581102982556e-12,0.0008602122252681088,-0.00035010457892548086,-0.003571605457755034,0.15695729025593852,0.0015428991898820512
TSLA,2022-01-14 14:30:00+00:00,0.01734643545565273,0.021815649454993924,-0.006807924069248905,0.0727216324429012,0.21917135231638074,0.4850339502699734,0.2393855047695128,0.024993848696950316,0.08190083743282361,0.1741766850736557,0.38866762746007044,0.7464731068430795,0.6990391136749543,0.35275623497422315,0.09742029789987924,0.31353231604475434,2.4400463412645546,0.480822304670221,0.09511931799427874,0.10938227913435337,-0.1465961068492968,0.21444687272832952,-0.009209200067097911,0.3233056020725753,-0.27070496761519147,-0.1332875884357448,1.2307598575662195e-12,-0.011322679458904195,0.029150499797302443,-0.009179204989922418,0.14559918625574614,-0.006381031019444597
AXP,2022-01-25 14:30:00+00:00,0.08546338068943982,0.04091581811876566,-0.0036327652779855057,0.055409436089596475,-0.049274592639320325,0.005972127796960436,0.4096413876058147,0.0904377437553654,0.1352018110138271,-0.005772578352450708,0.009374943360787036,0.3896369933526475,0.3572368212600958,0.15370193327092113,0.1422078422606224,-0.13793256939615595,1.1039026357333803,0.4686675836714068,0.14349244907988076,-0.0012526044083337878,-0.05234269094659605,0.1565004749039216,0.00972645804404526,0.007612691470687993,3.6881079921092703,2.7384946713913005,1.979088566658944e-11,0.04536588081394477,0.0419525776170393,-0.07979237492423064,0.13569509769062005,0.001898617657465886
GILD,2022-02-01 14:30:00+00:00,-0.00306222905423148,-0.0053891243531944966,-0.028223782103570905,-0.05870716164131817,0.05231664274735692,0.00046705525853862895,0.0918410748247731,-0.04689766286475905,-0.011380599633151967,0.06452627192732496,-0.03276969349188441,0.17729990327342768,0.1566870443564258,0.1264222742175103,-0.33111784359397756,0.3338925880071424,0.23882665772764666,0.24875854957492446,-0.04740431701516762,0.05523262767650264,-0.07020635121053509,0.04955195074560992,-0.004964188141110437,0.03656024900158794,0.5636563974160882,0.6094661737835865,1.4853253263335995e-11,0.0016017402498649247,-0.0046518344324772976,-0.047326562008166206,0.18640952781459583,0.00444381191209758
MO,2022-02-08 14:30:00+00:00,0.0005950908352225781,-0.004353948964799681,0.0077648997637775885,0.012975413858681506,0.1311910524456099,0.08405266319641269,0.22261208349092954,0.00021961341667742218,0.0464275754625163,0.16712561384218194,0.058835339086321436,0.14425608338066204,0.1580100423025017,0.09525488351732198,0.08994708267825396,0.8302703456939257,0.01165971281011987,0.012614660713201713,0.013365456455859938,0.13161003911145155,-0.009040902202645529,0.2051631647261063,0.054321611531574554,0.024024776066493336,-1.3876454454687257,-1.7008022261817066,1.9102605586513914e-11,0.005159732016634111,-0.00454103356346558,-0.033452161603834796,0.2015349292909966,0.004969546765755539
T,2022-02-15 14:30:00+00:00,0.011986100515477549,0.01657046739455481,-0.0032811217927575242,-0.11036052119287465,0.007999537964709535,-0.09459085288696256,-0.09578745402008071,0.027218172636346516,-0.06943885358920454,0.05119039771566358,-0.10609363080487144,0.41193469012608985,0.33910046469008504,0.3919472549046365,-0.26790781120933077,0.023590465946487494,0.3097904623700385,0.16723576874911844,-0.09768337886498066,0.021379654377117075,-0.1087514495299825,0.12761349397739896,0.018023023653403802,-0.04696461482363823,-1.0728728781224504,-1.4487235608691964,1.1037628921688144e-11,0.0049896089357561735,0.00703351823951226,-0.04092166760367011,0.22131194188589354,0.00444381191209758
AMZN,2022-02-24 14:30:00+00:00,0.044108004973856474,-0.04358296827366104,-0.06293278167984262,0.07810553943030385,-0.16774906984637195,-0.08604905297916332,-0.00986149406513892,-0.0017546195920941088,0.09245233304535727,-0.0822964684295,-0.04619724739872666,0.6456538576430291,0.43066564863599927,0.38885982163709426,0.12097122708354832,-0.38951114484674,1.4814165213851769,0.6688533549226175,0.09935911652054735,-0.04115817431207547,-0.15452136484685308,0.09011812783955975,-0.039170815976272366,-0.05367168899239616,0.20388231002039126,0.5192327508936561,1.776815404737336e-12,-0.03445146344931238,0.08238497052563054,-0.014346793615053421,0.23323389310216133,0.0015428991898820512
ELV,2022-03-03 14:30:00+00:00,0.011860544212453306,0.059765574478714,0.022510850365613955,0.06637390301909285,0.15041958014362855,0.24466684225946356,0.3897469250972234,0.04261906051591957,0.1050827211829164,0.18029331600691023,0.27427937784298617,0.26247474417638056,0.2489296641431678,0.12179387907035356,0.25287729387971214,0.6042653882227439,0.667603478991329,0.5219790503263112,0.0922160446929042,0.17036339013642343,0.0,0.18739229447046157,0.004259855553918834,0.10687418788670722,0.47557287993639236,0.7045913647567088,3.0010042718178454e-11,0.0013160808493761778,0.010601126579820708,-0.038708818163823544,0.22968180616876205,0.008282710820964658
